"GEOID","NAME","year","percent_white","percent_black","percent_asian","percent_native","labor_force_participation","percent_manufacturing","percent_edu_health_services","percent_unemployment","median_income_adj2024","percent_homeowner","median_home_value_adj2024","percent_family_households","percent_married","avg_household_size","percent_upper_edu","median_age","total_population","mean_commute_time","pop_density_sq_mile"
"36119","Westchester County, New York",2011,0.666102799563552,0.146688091524314,0.055460880281285,0.00148865099764724,64.3,0.1,446547,5.4,107685.135615829,39.3,291644.562027568,69.5,1.4,2.7,0.449739327645098,40.1,955899,31.7,2220.35560070137
"37001","Alamance County, North Carolina",2011,0.699219132238683,0.188380270205035,0.00436424839031646,0.00189835019668474,63.2,1.1,70118,5.3,56913.4526456203,31.8,58020.9848821699,67.4,3.2,2.44,0.196866564957165,38.6,153291,23.9,361.573911694884
"37021","Buncombe County, North Carolina",2011,0.885361135618986,0.0688885299002978,0.0112211549215265,0.00567478118955012,63,1,113880,5.6,57924.4953312583,38.8,86823.8150289017,57.4,1.8,2.31,0.341422628273105,40.6,241419,21.1,367.637682853372
"37023","Burke County, North Carolina",2011,0.854021825222212,0.0544750506028338,0.0381501364076388,0.0026621490803485,54.5,0.7,34852,7.1,51329.6442863495,28,33899.9955535794,69.8,2.6,2.61,0.169930582091453,42.2,90904,21.4,179.255823188588
"37025","Cabarrus County, North Carolina",2011,0.768818744902683,0.159488174223555,0.0164326492825181,0.00465646835805762,66,0.2,78954,8.1,68057.2965762561,28.2,65618.4882169853,69,1.4,2.75,0.233223581720041,36.4,181468,24.2,501.563494494953
"37027","Caldwell County, North Carolina",2011,0.89753018993871,0.052066266156927,0.00100734267856059,0.00260938163723527,57.4,1.1,32934,8.3,46424.0595820365,27.1,32756.1049355269,64.8,2.7,2.53,0.159074898194127,41.6,82395,21.4,174.726414616464
"37031","Carteret County, North Carolina",2011,0.905021299333561,0.0618497024030398,0.0116812372909029,0.0038145844774613,60.1,0.7,28397,8,62129.4819919964,34.5,25727.7501111605,62.8,2.8,2.36,0.251892806304541,45.3,67373,22.5,133.084886325967
"37035","Catawba County, North Carolina",2011,0.828591071532809,0.087105415064113,0.0305420252819738,0.00575297864198572,61.5,0.4,67975,6,62045.5780346821,29.2,55821.302801245,71,2.5,2.69,0.221339083804853,39.8,154181,21.8,386.688524937604
"37049","Craven County, North Carolina",2011,0.694453457522952,0.231137747409005,0.0210810604470063,0.000305384307063921,63.4,4.4,40285,8.5,71735.0867052023,35.5,34821.5406847488,73.5,1.6,2.59,0.21465717606043,36.3,104786,20.9,147.802757102375
"37051","Cumberland County, North Carolina",2011,0.535518722009326,0.36124474814165,0.0237345522261723,0.0148267848623359,66.5,0.3,117105,8.4,60938.0457981325,45.1,91679.0573588261,67.2,2.4,2.63,0.208034571712945,30.7,324885,23.3,497.929754006342
"37057","Davidson County, North Carolina",2011,0.867760315187127,0.0999342335752964,0.012323521638383,0.00122927896642225,64.5,1.4,73196,8.1,56328.9217429969,27.2,66439.3485993775,72.3,0.7,2.47,0.181370719832258,41.2,162697,24.7,294.377961456154
"37063","Durham County, North Carolina",2011,0.53031910224147,0.371104494645052,0.0420421958213847,0.005161087376368,66.8,0.7,134776,4.8,64649.3975100044,46.3,83362.7767896843,61.1,2.6,2.35,0.421441590170019,33.9,273392,20.7,955.895270586327
"37067","Forsyth County, North Carolina",2011,0.682878248326534,0.259082918253736,0.0189377718677455,0.00252428497374293,64.1,0.2,158454,7.2,60006.7118719431,35.1,125685.331258337,62.9,2,2.49,0.30860913513931,37.1,354952,21,869.608840610298
"37071","Gaston County, North Carolina",2011,0.772386744014182,0.151590824562505,0.0130366949877072,0.00585419574846279,65.7,0.6,91620,9.3,56878.492663406,31.7,76056.140506892,68.2,2.9,2.56,0.184724891451349,39.2,207031,24.1,581.531169823222
"37081","Guilford County, North Carolina",2011,0.579319938862742,0.325513498452387,0.0420207600160718,0.00467615222934952,65.9,0.5,228348,7.8,60717.098710538,37.4,172916.26722988,62.4,2.1,2.43,0.338225145067698,36.6,495279,21.1,766.997818533384
"37085","Harnett County, North Carolina",2011,0.71478164620648,0.198514120882807,0.0114375796605622,0.0199319111826659,63.7,0.6,46632,8,55254.9510893731,36,37233.7794575367,67,1.7,2.78,0.188492749767194,33.9,119256,26.8,200.43816345833
"37089","Henderson County, North Carolina",2011,0.923476053258221,0.0407497660455678,0.0116838233250252,0.00349310181882198,55.7,3,44244,5.3,65429.704313028,26.6,44606.140506892,66.2,1.4,2.45,0.266219811706918,45.2,107927,20.6,289.296747569955
"37097","Iredell County, North Carolina",2011,0.819077927072865,0.123745362960757,0.0215568045061476,0.00125928958697783,63.3,1.1,69049,8.1,70256.978657181,24.8,63030.0511338373,72.9,3.1,2.67,0.269307834968919,40,161202,22.9,280.735309269617
"37101","Johnston County, North Carolina",2011,0.791025232480663,0.1570845041861,0.0019004026767867,0.00176134882238767,68.9,1.7,78205,8.4,65605.9026233882,30.2,58518.8150289017,74.9,1.6,2.85,0.205210366268779,35.7,172595,29.3,218.116017008517
"37119","Mecklenburg County, North Carolina",2011,0.582334522482112,0.307204886204921,0.0470682664582744,0.0025763125375249,71.8,0.1,466896,7.7,72625.8670520231,40.3,302310.153401512,63.8,2.4,2.57,0.406476709131576,34.2,944373,24.4,1804.29597661643
"37125","Moore County, North Carolina",2011,0.830210851463873,0.126130360820127,0.00812516787536933,0.0029546065001343,53.5,2.7,34111,4.8,63148.9150733659,24.2,37835.0911516229,68.9,1.7,2.48,0.257646835081936,44,89352,25.6,128.037470489388
"37127","Nash County, North Carolina",2011,0.582233967289525,0.374162470348329,0.00683549044904074,0.00266344833326397,63.8,3.5,40190,11,61894.5509115162,35.7,33083.3303690529,68,2.6,2.55,0.193014138420695,40.3,96116,20.8,177.860246640945
"37129","New Hanover County, North Carolina",2011,0.807395156870638,0.151230182017469,0.0093166948770303,0.00554345770142927,63.2,0.2,93281,7.8,63933.4170742552,44.4,67847.5366829702,59.4,3.4,2.29,0.3553302429182,37.1,206189,20.5,1075.21497328259
"37133","Onslow County, North Carolina",2011,0.75446113098782,0.164095059509568,0.0174438985304837,0.00920325619439236,71.9,0.9,62233,4.7,63729.2507781236,39.2,50858.3837261005,69.4,2.1,2.73,0.174963115016999,25.8,179719,23.2,235.611742141623
"37135","Orange County, North Carolina",2011,0.745173290118228,0.122124415306987,0.0737652388493978,0.00285808994143862,64.5,0.8,67301,3.9,78984.3886171632,38.7,43788.0769230769,59.9,2.5,2.45,0.537569216100918,32.9,135755,23.4,341.105494269304
"37147","Pitt County, North Carolina",2011,0.590414528965606,0.33453901620952,0.0175827129617726,0.00547524162352309,63.6,0.9,76673,7.6,54603.2970208982,45.4,48339.8666073811,58.9,1.5,2.61,0.322541404512868,31.2,171134,20.7,262.598601362337
"37151","Randolph County, North Carolina",2011,0.887565152643336,0.0634175810281122,0.00970791947063038,0.00172803776394723,63.1,1.2,61393,8,56356.8897287683,24.1,58681.0293463762,72.8,2.3,2.55,0.13718262449793,40,142358,24.4,182.115561515005
"37155","Robeson County, North Carolina",2011,0.314189363696068,0.233660721533092,0.0095043426286001,0.363814134020086,54.1,1.5,47584,7.4,43079.0884837706,35.3,39827.810137839,75.2,3.5,2.99,0.132340221047573,34.7,135517,22.6,142.798294652733
"37157","Rockingham County, North Carolina",2011,0.747398986381511,0.176879640840468,0.000717890473486269,0.00476807851793119,56.7,1.6,36985,7.8,50085.0689195198,28.6,38127.3566029346,69.4,3.1,2.41,0.134144509538831,43.4,93329,25.3,165.023350853058
"37159","Rowan County, North Carolina",2011,0.778530492178613,0.166411870829379,0.0032604206667198,0.00630347995565828,57.6,2.3,54761,7.2,55947.1587372165,31.7,50427.6767452201,68.5,1.5,2.53,0.188249709789759,39.4,138019,22.6,269.959548313219
"37161","Rutherford County, North Carolina",2011,0.857339571796618,0.105111196659658,0.00607065651929284,0.00191003583167994,55,1.7,25163,8.7,50043.1169408626,28.4,26965.3334815474,70,2.8,2.46,0.159903127303359,41.1,67538,23.6,119.738914512637
"37171","Surry County, North Carolina",2011,0.917220609382207,0.0417288439102477,0.00164147923053965,0.00240117209756627,59.4,2.1,31434,5.7,45182.2810137839,28.6,30822.1187194309,67.1,2,2.36,0.142381480894244,41.5,73714,24.8,138.516791501791
"37179","Union County, North Carolina",2011,0.809114049731582,0.120595922380185,0.0158763378321158,0.00458963414337375,68.2,0.5,90520,7.8,85369.4797687861,17.8,75822.6078257003,77.7,1.3,3.08,0.306659174802363,36.4,205463,30,325.337510975687
"37183","Wake County, North Carolina",2011,0.681947342382069,0.21115640258986,0.054845232205468,0.0025769536879692,70.3,0.5,461383,5.6,86897.9301911961,33.1,320892.083148066,65.8,1.9,2.65,0.47009919823352,34.8,929780,23.1,1113.08877788591
"37191","Wayne County, North Carolina",2011,0.560813924347397,0.316757884184742,0.00554580951842001,0.00274865194790496,64.3,6.8,51286,7.6,54656.4361938639,38.8,41596.7852378835,65.8,1.6,2.48,0.143684762523098,36.7,123697,21.4,223.684781657533
"37193","Wilkes County, North Carolina",2011,0.897758900614635,0.0441261741853183,0.00218891337121651,0.00139162704395222,53.7,1.9,25327,8.3,42205.0889284126,27.2,28358.1391729658,73.1,2.5,2.44,0.106437416845768,42.5,68984,25.9,91.4574502892435
"37195","Wilson County, North Carolina",2011,0.520650198890144,0.386964101556745,0.00267642292393066,0.00198890143888425,64.1,5.8,34321,9.8,51052.7612272121,39.7,25937.5100044464,67.6,3.3,2.6,0.177145292493561,39.3,81452,19,221.251483834261
"38015","Burleigh County, North Dakota",2011,0.92816164531842,0.00513560647062361,0.00408924168621084,0.0444885441096879,73.8,3.1,47495,1.9,80352.0231213873,28.9,34278.9617607826,59.1,1.5,2.33,0.32300096253253,36.9,83145,20.3,50.9266451338746
"38017","Cass County, North Dakota",2011,0.914142077076551,0.0231938464769505,0.0224653470544996,0.0143205922503413,78.1,2.9,92409,3.1,71936.4562027568,46,49783.0146731881,54.1,2.6,2.24,0.358602275365684,31.5,152368,16.5,86.3305569717945
"38035","Grand Forks County, North Dakota",2011,0.914546983392895,0.0195951830385297,0.0187092705486651,0.0290849575062314,70.3,4.1,36005,3.2,61413.5015562472,48.5,19632.1276122721,53.8,1.1,2.28,0.326765103462618,28.8,66598,13.4,46.365299782044
"39003","Allen County, Ohio",2011,0.839368861575584,0.113955548852904,0.00654136897468283,0.004118988821234,63,1,45864,8.4,57763.6794130725,29.8,39546.7318808359,68.8,3.1,2.54,0.170747849106552,37.5,106094,18.7,263.587608809719
"39007","Ashtabula County, Ohio",2011,0.934885786175934,0.045063890670482,0.00569342345453648,0.00112487049188416,57.6,1.5,40389,7.1,53424.4464206314,28.8,39223.7016451756,67.5,4.3,2.49,0.137809590349764,41.2,101345,25,144.379520211366
"39017","Butler County, Ohio",2011,0.867650993651334,0.0765677745074987,0.0261595301608923,0.00206757315560312,66.6,0.4,172519,6.6,74308.1413961761,28.3,135079.777678968,69.3,2,2.67,0.26849010394781,36.3,369999,23.5,792.215108576791
"39023","Clark County, Ohio",2011,0.861733882388827,0.0856265115367017,0.00647101117720112,0.00190281136748226,58.9,1.4,56205,7.4,57742.7034237439,32,51886.2072032014,66.1,2.6,2.47,0.180843628700149,40.2,137691,20.9,346.409540704717
"39025","Clermont County, Ohio",2011,0.954202843240149,0.0185749652252949,0.00982228493665229,0.00128051260677215,66.5,0.4,96837,4.3,78218.0658070253,26,77597.1765228991,70.9,4.3,2.63,0.254557042702358,39.2,199139,27.3,440.466184255302
"39029","Columbiana County, Ohio",2011,0.956614297666636,0.0274890768801711,0.00375569396671935,0,56.5,2.1,43504,6.5,61494.6087149844,28.2,42621.8119164073,67.6,3.1,2.45,0.130276096574722,42.9,107570,23.8,202.225361582864
"39035","Cuyahoga County, Ohio",2011,0.645038865018649,0.292962888906033,0.0263356356874865,0.00156971535723226,62.6,0.3,562209,7.6,58075.5224544242,40.2,446051.6162739,57.1,1.6,2.33,0.292018560050556,40.3,1270294,23.7,2778.75427475072
"39041","Delaware County, Ohio",2011,0.892184074329515,0.0378712690856281,0.0412804683163154,0.00349891499991589,72.5,0.3,91760,3.1,119374.355269008,20.1,72818.8461538462,76.6,1.9,2.69,0.504939370629975,37.8,178341,25.8,402.399538282934
"39043","Erie County, Ohio",2011,0.866294901695092,0.0956339331083634,0.00558950371982124,0.000325728655001238,61.9,0.5,34552,5.9,65653.4481991996,32.1,29587.3321476212,63.6,2.9,2.42,0.203783129880128,43.5,76751,21.2,305.057955228893
"39045","Fairfield County, Ohio",2011,0.893020820583955,0.0443882338541879,0.0149456706512722,0.00232548651625801,66.5,1,69091,6,83354.3863939529,28.6,54971.0760337928,71.3,1.4,2.62,0.252443962696335,39.1,147066,27.8,291.560197158445
"39049","Franklin County, Ohio",2011,0.698265777286883,0.208966923114119,0.038135424275046,0.00165337771749043,68.8,0.2,578063,6.4,65765.3201422855,46.1,351030.384615385,56.8,2.1,2.48,0.349151033453129,33.5,1178799,21.8,2215.03417944768
"39055","Geauga County, Ohio",2011,0.967370317930236,0.0154138241729952,0.00242416441412451,0.000729394602479942,67.2,1.6,47199,2.9,89294.7865718097,14.5,41595.3868385949,70.9,1,2.65,0.344913033871019,44.4,93228,28,232.972378278549
"39057","Greene County, Ohio",2011,0.85372683394127,0.0725102243837736,0.0338602114881545,0.000540387851098584,61.7,0.7,71280,5.8,78581.6496220542,33.2,59317.3010226767,67.1,1.4,2.43,0.351230639472474,36.5,162846,21,393.602171556526
"39061","Hamilton County, Ohio",2011,0.695100467038665,0.255363198152836,0.0194499488981236,0.000968311838892901,66.2,0.2,370091,7.8,64242.4633170298,39.3,267765.4957759,59.8,1.5,2.48,0.333914796221119,37.3,800362,22.5,1971.76786221414
"39063","Hancock County, Ohio",2011,0.943015881475165,0.0153885099125986,0.01550842037945,0.000359731400554253,68.3,2.4,35954,8.2,65363.9795464651,29.1,29476.8586038239,65,3.5,2.46,0.222529786977976,38.4,75056,16.5,141.253231401487
"39085","Lake County, Ohio",2011,0.932279183069796,0.0346042586510647,0.0132805533201383,0.000835200208800052,68.3,0.6,115957,6.1,73681.6585148955,25.9,96869.915518008,63.5,1.6,2.43,0.259012527088517,42.5,229885,23.1,1008.09782148484
"39089","Licking County, Ohio",2011,0.930091839663255,0.0355340572084569,0.00614058165120061,0.00108820434325074,66,0.9,80308,4.6,76753.9417518897,26.5,66460.3245887061,69.8,2.9,2.54,0.22837848687321,39.8,167248,26,245.054881845765
"39093","Lorain County, Ohio",2011,0.847066117620535,0.0826022664730417,0.00807986366680592,0.00303036331204785,63.4,0.8,135648,6.6,67514.7176522899,29.5,115597.278790574,67.8,2.6,2.48,0.209903740709151,40.1,301614,24.7,614.13207217589
"39095","Lucas County, Ohio",2011,0.737500710219202,0.184563811774866,0.0121089533073488,0.00287269462847013,63,0.5,186814,9.2,53727.8990662517,40.1,148617.681191641,61.4,2.2,2.42,0.220054674989492,37.1,440005,20,1290.87122491756
"39099","Mahoning County, Ohio",2011,0.801121085682977,0.157900282378725,0.00789396046697855,0.00177013528891137,60,0.5,102647,6.9,55035.4024010671,31.3,94263.2992441085,61.7,1.9,2.34,0.209125338142471,43.2,237270,21.4,576.595363339705
"39101","Marion County, Ohio",2011,0.908611732012324,0.0639612154896393,0.00161602126502749,0.00303570349785537,53,0.5,24577,7.2,57520.3579368608,36.4,21933.8928412628,67.5,2.1,2.42,0.118233217078613,40.2,66212,26.8,163.989562356165
"39103","Medina County, Ohio",2011,0.962195980653577,0.0093038288834251,0.0090267917950849,0.00147175953180732,68.6,1,86136,5.1,83305.4424188528,20.3,72923.7261004891,71.4,1.7,2.63,0.291806005873466,40.3,173262,26.5,411.165481371755
"39109","Miami County, Ohio",2011,0.948112427933928,0.0222055863966478,0.0135916855440077,0.00184722478781221,65,1.5,47796,5.9,65387.7523343708,30.8,39978.8372610049,68.9,3.2,2.47,0.182137764538126,40.9,102857,19.7,252.983109175239
"39113","Montgomery County, Ohio",2011,0.740925442985703,0.20774848307856,0.0191089318864141,0.00232514015944881,61.1,0.3,231811,6.6,56777.8079146287,38.4,192671.453979546,60.6,2.7,2.31,0.242637292675163,39.8,537602,21.5,1164.75819400639
"39119","Muskingum County, Ohio",2011,0.926667207811032,0.0395653837679882,0.00202929137145309,0.00303813908183262,60.8,1.2,36641,6.7,53501.3583815029,30.9,33466.4917741218,68.9,3.7,2.43,0.138660338466335,39.8,86237,24.9,129.756537239511
"39133","Portage County, Ohio",2011,0.919838637826065,0.035168044349849,0.0149915854081077,0.00228307677077662,67,0.5,79805,6.8,69296.2783459315,31.3,57456.0315695865,68.2,1.1,2.59,0.239804511424594,36.8,161624,24.5,331.602059591257
"39139","Richland County, Ohio",2011,0.872666180876042,0.0904137316816452,0.00487409926321755,0.00263136588130516,57.8,0.9,51867,5.5,56099.584259671,31.4,46654.795464651,61.1,2.8,2.4,0.154547872032928,41.7,123510,20.5,249.383511401109
"39145","Scioto County, Ohio",2011,0.942719830467853,0.0288103737527908,0.00383465570089686,0.000416261967531567,49.4,1.2,27600,5.6,41472.3277012005,33.2,26902.4055135616,61.2,2.7,2.63,0.118484831471188,38.6,79277,24.7,129.916451944924
"39151","Stark County, Ohio",2011,0.890028180128877,0.0707302572469854,0.00848869728889564,0.0013170277828877,63.5,0.8,169273,7,58490.8470431303,30.4,144688.179190751,66.3,2,2.47,0.206839915464343,41.7,375087,21.6,651.954596520216
"39153","Summit County, Ohio",2011,0.805304242801464,0.141192074571348,0.0228978645208139,0.0023562886231272,64.9,0.2,250046,7.2,64926.2805691418,32.5,202794.466429524,62.3,1.8,2.47,0.281327393823126,40.4,539832,22.9,1307.60330399659
"39155","Trumbull County, Ohio",2011,0.891467237556388,0.0826706934780947,0.00530908326324643,0.00201181282972704,56.4,0.7,87431,4.8,57148.3837261005,29.3,85899.4730991552,64.3,1.3,2.36,0.17135036123576,43.4,209264,21,338.452782954552
"39157","Tuscarawas County, Ohio",2011,0.962608639252821,0.0102910018592987,0.00355644917196351,0.00151338262636745,65,3,42806,6.5,58847.4388617163,28.2,37295.3090262339,69.6,2.3,2.45,0.152291745910993,40.9,92508,21.2,162.97067854673
"39165","Warren County, Ohio",2011,0.904774091480155,0.0357545018845098,0.0393606626029501,0.00157740449490484,67.8,0.3,101875,5.6,96770.6291685193,21.9,84053.5860382392,77.1,1.7,2.73,0.375789598587273,37.3,214910,24.3,535.499714671054
"39169","Wayne County, Ohio",2011,0.959942762911064,0.018584603572083,0.00562773206760259,0.00116917224350193,64.6,3.4,53289,4.9,65482.8434859938,25.6,44367.014228546,71.5,1.1,2.58,0.198283964873647,38.8,114611,20.1,206.533057672081
"39173","Wood County, Ohio",2011,0.921150726128764,0.0256816113331487,0.0178782003086542,0.000427367338055479,66.9,0.6,62654,5.7,69629.0973766118,32.1,46491.182747888,61.4,2.9,2.45,0.315584846012645,35.6,126355,20.5,204.721921681124
"40017","Canadian County, Oklahoma",2011,0.843244736049275,0.0236752251196733,0.0272570548655977,0.0435761389883842,69.6,5.3,59041,4.6,82965.6313917297,23.4,47270.0911516229,75.8,3,2.66,0.257599610899922,35.4,119492,22.6,133.26823100593
"40027","Cleveland County, Oklahoma",2011,0.795197507664162,0.0395589422881878,0.0373429372973925,0.0430417826018731,66.2,2.1,130802,3.2,72165.7936860827,30.3,92554.4553134727,66.6,2.6,2.63,0.309452269361336,33,261281,22.3,484.928336806557
"40031","Comanche County, Oklahoma",2011,0.649763541708063,0.170194332949171,0.024281683424075,0.0441600763025077,66.2,0.5,50691,4.1,62347.6322810138,43.3,35559.8955091152,65.2,2.9,2.59,0.228298842689635,31.5,125815,17.4,117.662227978556
"40037","Creek County, Oklahoma",2011,0.794740800658464,0.0268636382987782,0.00468304312656988,0.0599145699405395,54.8,2.6,27434,5.3,54579.5242329924,25.8,26357.0297910182,70.8,4.2,2.74,0.148519458544839,39.9,70467,24.2,74.1642413655744
"40101","Muskogee County, Oklahoma",2011,0.616199315521879,0.111403743503796,0.00135205554694872,0.123910257313071,51.2,1.9,25189,5.7,48160.8714984438,32.3,25544.5598043575,67.6,2.2,2.49,0.162954379640359,38.2,71003,22,87.609473356298
"40109","Oklahoma County, Oklahoma",2011,0.68873153087711,0.149402420357988,0.0292228938611715,0.0336154763091384,65.5,3.3,339736,4.8,59981.5406847488,41.1,233138.332592263,61.5,3,2.53,0.300074091322848,34,732371,20.3,1033.21532368091
"40119","Payne County, Oklahoma",2011,0.812727599117813,0.0408909062932759,0.038659793814433,0.0333512848130482,62.9,4.1,38422,4,49197.0853712761,47.7,22634.4908848377,57.7,3.3,2.26,0.34771714922049,27.9,77988,17.9,113.899121767231
"40125","Pottawatomie County, Oklahoma",2011,0.768739328400683,0.0225526465566306,0.00738474672737621,0.138631189527604,57.2,4.7,29255,3.8,59113.1347265451,26.3,26431.1449533126,68.3,2.2,2.61,0.176359441942217,38,70280,23,89.224989539807
"40131","Rogers County, Oklahoma",2011,0.758226347114223,0.0130435774063348,0.0127699359222858,0.11150890474996,62.5,1.5,40214,3.6,76340.0155624722,19.9,37512.0609159627,78.7,1.9,2.58,0.251235613313517,38.9,87706,24.9,129.810492083173
"40143","Tulsa County, Oklahoma",2011,0.719997903697844,0.105964798501144,0.0238912936313358,0.0477547457496655,67.6,1.8,295202,4.7,64978.021342819,38.2,207660.895953757,64,2.3,2.51,0.300873236878746,35.3,610599,19.8,1070.72570929575
"40145","Wagoner County, Oklahoma",2011,0.768833166887095,0.0366676563469999,0.0120246160490162,0.0927285486787768,59.1,1.7,31994,3.2,69367.5967096487,19,30078.1702979102,75.8,2.5,2.78,0.262935235685697,38.2,74098,23.6,131.951049155169
"41003","Benton County, Oregon",2011,0.876652546317848,0.00297923843217578,0.0709896657666884,0.00829764453961456,57,4.8,37360,6,59450.1489550912,43.8,25990.6491774122,58.5,1.3,2.46,0.484887094244943,31.7,85928,20.2,127.123446347984
"41005","Clackamas County, Oregon",2011,0.896658925269656,0.00928178597448232,0.0418692975142488,0.007132956521053,63.8,1.1,170639,7.6,81184.070698088,32.6,137542.358826145,68.8,2.1,2.58,0.311754470316185,40.9,380207,27.4,203.273822251562
"41017","Deschutes County, Oregon",2011,0.910794696204268,0.00346143771283164,0.0163779016826953,0.00439696141900236,63.7,2.7,69912,9.5,65702.3921742997,36.8,57166.5629168519,70.1,3.7,2.46,0.312954928146967,40,160338,17.8,53.124101099389
"41019","Douglas County, Oregon",2011,0.926309424132477,0.000958228672434645,0.0074518559866034,0.0258163550097684,51.5,6.2,40282,6.3,53841.1694086261,31,41848.4971098266,67.1,3,2.44,0.151018890185568,47.4,107490,20.4,21.3423753239945
"41029","Jackson County, Oregon",2011,0.923196726914101,0.00732831434123288,0.0107703274062357,0.0113317905303141,59.5,3,82653,9.5,54730.5513561583,42.1,68381.725211205,62.5,3,2.38,0.242497613834147,41.6,204822,20,73.5829906184857
"41033","Josephine County, Oregon",2011,0.935592321688939,0.00490438261414438,0.00543458613999783,0.0198946822996373,46.6,3.2,26913,7.5,51807.8968430414,34.8,31472.3743886172,64.8,2.2,2.37,0.179561446571756,47.2,82987,17.7,50.6123535475973
"41035","Klamath County, Oregon",2011,0.894755308762509,0.013607517695875,0.0141719550890896,0.0455821332682451,57.3,5.2,24144,11.1,50991.2316585149,32.5,25028.5504668742,66.4,4.9,2.44,0.21824564502241,42.5,65552,18.7,11.0337511704218
"41039","Lane County, Oregon",2011,0.889764470199425,0.00932894945333545,0.0239349661588609,0.0126112003983974,59.1,2.7,149693,7.9,56752.6367274344,43.5,115179.15740329,58.5,2.7,2.37,0.271612075586351,39,353416,19.8,77.6209365146339
"41043","Linn County, Oregon",2011,0.921013867018845,0.00372496232708556,0.00911769187788896,0.0219264827889809,57.9,6.2,47055,6.7,59522.8657180969,36.4,40366.1938639395,66.6,2.1,2.57,0.1716434721666,39.7,118122,23.6,51.5665110698326
"41047","Marion County, Oregon",2011,0.767254572367596,0.00858651747409619,0.0193400486715673,0.010323891718307,60.5,6.5,126655,8.5,61600.887060916,41.4,90844.2129835482,68.7,4.9,2.79,0.212763973021,35.2,318872,21.4,269.995935314291
"41051","Multnomah County, Oregon",2011,0.78532039447563,0.0568960377310566,0.0673234130671055,0.00847692141101104,68.8,0.8,375736,7.2,65568.1458425967,47.8,225114.317474433,52.6,1.8,2.37,0.38981534592724,35.8,748031,24.8,1734.25537876888
"41053","Polk County, Oregon",2011,0.891318937270538,0.00577684786756675,0.0232521416446252,0.0160541102469964,58,4.8,31265,5.5,74467.5589150734,38.4,24546.1027123166,67.2,2.2,2.6,0.260091611795019,39.5,75993,25.1,102.567280048436
"41059","Umatilla County, Oregon",2011,0.88295861844249,0.00608667318344738,0.00997067448680352,0.0186901270772239,62.2,9.5,33536,5.3,60833.1658514896,36.2,23779.7799021787,68,2.1,2.76,0.187233618801036,35,76725,16.7,23.8610617833364
"41067","Washington County, Oregon",2011,0.755796524860754,0.0185840380451879,0.0918524823744934,0.0113154826890694,69.9,1.5,266036,6.3,87383.1747443308,38.2,174808.301467319,67.8,2.6,2.64,0.396700039557182,35.5,540410,23.7,746.18652888592
"41071","Yamhill County, Oregon",2011,0.85524,0.0119,0.00881,0.01582,65.6,2.7,45864,7.5,74970.9826589595,30.1,31929.6509559804,71.9,5.3,2.88,0.200311781320903,38.6,1e+05,24.4,139.693586762366
"42001","Adams County, Pennsylvania",2011,0.922106985823294,0.0169371216751779,0.00795591221878266,0.0034209436678037,65,2.4,50123,4.2,76780.5113383726,24,40385.7714539795,71.2,1.9,2.55,0.212359873526876,42,101434,27.2,195.566909486532
"42003","Allegheny County, Pennsylvania",2011,0.812941602163209,0.131466441087928,0.0288737525120898,0.00126643554625424,63.7,0.4,591757,5.5,69582.9502000889,35.4,468277.774566474,58.2,1.6,2.3,0.347917807522834,41.1,1227066,26.1,1680.73812866546
"42005","Armstrong County, Pennsylvania",2011,0.981507408703769,0.00350017500875044,0.000729203126823008,0,58.9,5.1,29784,6,59473.9217429969,23.3,30363.443752779,70.3,3.4,2.39,0.135551509573638,44.9,68568,27.6,104.972027102027
"42007","Beaver County, Pennsylvania",2011,0.909884164446583,0.0620958371964745,0.00592087504547748,0.00169000199514124,60,0.7,77708,4.4,68383.1236104936,27.8,70764.5975989329,66,2.2,2.39,0.228971579447989,44.3,170414,24.6,392.015104788237
"42011","Berks County, Pennsylvania",2011,0.837859575849488,0.051882610022821,0.0140026842515832,0.00178304076283135,65.1,2.3,191904,6.6,73146.0715873722,27.8,156862.643397065,67.7,3.1,2.57,0.230242688238955,39.6,412778,23.8,481.947216862509
"42013","Blair County, Pennsylvania",2011,0.962509539807552,0.0174981707173149,0.00702601908748299,0.00136901155791942,59.7,1.7,56760,4.9,60321.351711872,25.5,52955.9826589595,67.4,3.2,2.43,0.1790265536406,42.4,127099,18.4,241.725076976421
"42017","Bucks County, Pennsylvania",2011,0.894500154740976,0.0376435342200895,0.0394685205805499,0.00101139978368169,68.3,0.6,317089,5.3,98750.7625611383,23.5,248324.948866163,70.8,2,2.66,0.349184779505638,42.3,626854,28.6,1037.28825771747
"42019","Butler County, Pennsylvania",2011,0.965371548515537,0.0148554488011772,0.0117718341556306,0.000865576040855189,65.2,1.7,90174,4.8,76390.3579368608,23.3,78580.2512227657,66.6,1.2,2.45,0.312769720551822,41.6,184848,26.3,234.401751925828
"42021","Cambria County, Pennsylvania",2011,0.93594845819882,0.0355393521095402,0.00471724368251141,0.0005079038183235,53.5,2.2,58718,4.2,56289.7665629169,26.3,59069.7843485994,65.8,2.3,2.36,0.172589680589681,43.9,143728,22.8,208.800208197719
"42027","Centre County, Pennsylvania",2011,0.892452269231266,0.03476557955559,0.0575871563190755,0.00239138584041054,60.3,1,76277,3.4,65707.985771454,40.9,48541.2361049355,52.9,2.8,2.35,0.410400619951155,29.1,154722,19.6,139.398854254729
