year,county_fips,state,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct,partisan_lean,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,gas_price
2016,13313,GA,0.2588883814991193,0.7024920086111293,DEMOCRAT,0.2588883814991193,-0.44360362711200996,0.9576329925489516,0,"Whitfield County, Georgia",0.860778858197325,0.0450716614557936,0.0122479419441815,0.0186826530514681,62.8,0.5,46759,4.5,60802.0229166667,64.4,167602.291666667,71.4,2.6,2.88,0.125325377133028,35.1,104589,21.3,360.078060680298,2.860078146297137
2008,15001,HI,0.7594446769083627,0.22215912487297507,REPUBLICAN,0.22215912487297507,0.5372855520353876,0.8541148554609962,0.01326747130895069,"Hawaii County, Hawaii",0.359395621899604,0.0102341510035043,0.244993856096118,0.00312883993992627,66.6,90151,4.4,3.2,78944.9047840223,35.7,59287.5592196934,67.2,3.2,2.74,0.266908129634716,38.2,175784,26.8,43.6355864358216,3.592428802066516
2012,15001,HI,0.74422416238535,0.2324991332303716,DEMOCRAT,0.74422416238535,0.5117250291549784,0.8724357462862532,0.01610841534394817,"Hawaii County, Hawaii",0.320411647488517,0.00489981024467337,0.230095511942957,0.00346739538350133,59.8,4.5,82919,5.2,68879.0614111498,33.9,58816.7051393728,67.6,2.2,2.87,0.256328751213027,40.6,189191,25.9,46.9636612739471,4.301599496221662
2016,15001,HI,0.6360553131792746,0.2697982024758352,DEMOCRAT,0.6360553131792746,0.36625711070343936,0.8663702679507962,0.0179746352627062,"Hawaii County, Hawaii",0.326098896945815,0.00799197778774395,0.238927885754022,0.00147644986873202,57.2,2.1,85429,3.7,73055.7291666667,67.2,425885.416666667,68.2,1.7,2.79,0.275855657422372,42.6,198449,26,49.2618127508895,4.127223080417991
2024,15001,HI,0.6298129746567982,0.3471016505077092,DEMOCRAT,0.6298129746567982,0.282711324149089,0.8288283219301404,0.00818104069139359,"Hawaii County, Hawaii",0.315391582058249,0.00633490633490633,0.214562181228848,0.00865150865150865,55.5,2.3,90756,2.4,75465,74.2,580100,45.3,1.4,35401,0.319935238170151,44.5,209790,27.5,52.0770358984379,4.574
2008,15003,HI,0.6982722374866775,0.28735418642625965,REPUBLICAN,0.28735418642625965,0.4109180510604179,0.8017956664353478,0.07584169170226247,"Honolulu County, Hawaii",0.229953791791248,0.0310861249411624,0.43489857839595,0.00229825619810968,67.2,430602,9,2.2,103641.846261031,41.8,257308.620529494,70.1,1.9,2.9,0.309541197067156,38.2,905034,27.3,1506.81724888266,3.592428802066516
2012,15003,HI,0.6886419852936221,0.29810744687304125,DEMOCRAT,0.6886419852936221,0.39053453842058083,0.7852041473066175,0.0865586240973961,"Honolulu County, Hawaii",0.213140073660449,0.0244886170435039,0.431392952686066,0.0021928117561749,66.2,0.8,453583,4,97807.3083623693,45.6,229441.173780488,69.9,1.6,3.05,0.321920280279978,37.2,976372,27,1625.5899457104,4.301599496221662
2016,15003,HI,0.6147730851324399,0.31605724483012004,DEMOCRAT,0.6147730851324399,0.29871584030231985,0.776826044173612,0.08669140515398326,"Honolulu County, Hawaii",0.210781730900006,0.0234423562242785,0.424419582814916,0.00164818835286947,67,0.7,479246,2.5,105505.577083333,54.1,863433.541666667,69.8,1.9,3.09,0.343697830326314,37.5,992605,29,1652.61673630734,4.127223080417991
2024,15003,HI,0.5992619991141642,0.3827543624476052,DEMOCRAT,0.5992619991141642,0.21650763666655903,0.7790678742440381,0.0552962938987526,"Honolulu County, Hawaii",0.182772013332706,0.0226704060187415,0.411963189876916,0.00187234604960015,65.6,0.4,472583,1.9,105205,58,920600,50.3,1.1,135090,0.401289930780088,40.3,998747,27.3,1662.84272952156,4.574
2008,15009,HI,0.7670933982119755,0.2153739211029369,REPUBLICAN,0.2153739211029369,0.5517194771090386,0.8476028571036865,0.02711780754308276,"Maui County, Hawaii",0.380775683822864,0.00344609129705307,0.268335642330532,0.00148982532842294,70,76095,4.3,3.3,98774.6191360892,42.5,41130.4064096609,67.3,2,2.86,0.225875842010119,38.1,143641,21.1,123.665313393992,3.592428802066516
2012,15009,HI,0.7410026103220767,0.23846422625531827,DEMOCRAT,0.7410026103220767,0.5025383840667584,0.8340612495750189,0.02348510604911473,"Maui County, Hawaii",0.350340651978815,0.00331803875469265,0.269159303780668,0.00111865306586781,68.6,2.4,79258,5.5,83839.7277874564,42.9,40748.0226480836,66.9,1.8,2.98,0.239206650402096,40.1,158226,20.9,136.222024888979,4.301599496221662
2016,15009,HI,0.6445278660121282,0.2588507074790644,DEMOCRAT,0.6445278660121282,0.3856771585330638,0.8901940144972609,0.0245927130929882,"Maui County, Hawaii",0.367108278560156,0.00255171454658693,0.305546653444512,9.4933455880129e-4,67.3,1.4,85569,2.5,94686.7770833333,59.2,787298.333333333,67.9,3,3.04,0.247159285959492,41.1,165379,21.1,142.380280447679,4.127223080417991
2024,15009,HI,0.6185903041673955,0.35967436757667787,DEMOCRAT,0.6185903041673955,0.2589159365907176,0.8327455475224828,0.01532861425296622,"Maui County, Hawaii",0.285276186054467,0.00737962295502584,0.280425672290982,0.00784390386941488,63.4,2.2,81547,2.4,101192,64.5,1061300,48.5,0.3,25626,0.354708445040214,43.5,163694,22.8,140.929607916376,4.574
2008,16001,ID,0.4583895385781652,0.5202171659178827,REPUBLICAN,0.5202171659178827,-0.06182762733971747,0.8839685714134948,0.00606303658401448,"Ada County, Idaho",0.922844691798803,0.0132810038853303,0.0234537435682033,0.00562847842066576,70.5,191664,5.7,4.2,83319.8583372039,30.5,148121.758012076,67.1,3.2,2.54,0.344056600718842,34.7,380920,19.4,361.891462530908,3.24878398450113
2012,16001,ID,0.427242918702159,0.5403276727260643,DEMOCRAT,0.427242918702159,-0.11308475402390528,0.8789746600136973,0.00494338281865509,"Ada County, Idaho",0.918352030626239,0.0107392296014531,0.0250965014997763,0.00614089341198501,67.3,1,196487,4.8,73843.1206445993,35,137703.331881533,68.3,3.4,2.6,0.352528021601972,35.4,409061,20.1,388.626702599904,3.5565434508816116
2016,16001,ID,0.3867602941702569,0.47913568322013195,DEMOCRAT,0.3867602941702569,-0.09237538904987502,0.88915011167274,0.00263583835936016,"Ada County, Idaho",0.907264857171169,0.0147175403352942,0.0265253542569388,0.00456277532047529,66.5,1.1,222332,2.4,80329.8520833333,68.3,304671.875,63.7,2.4,2.61,0.380968052845624,36.6,444028,21.2,421.846955593494,3.2012985006815087
2024,16001,ID,0.4342099850795942,0.5375796035435029,DEMOCRAT,0.4342099850795942,-0.10336961846390869,0.7785014473391227,0.00157351740518073,"Ada County, Idaho",0.81947334728135,0.0151232085166266,0.0307186090306253,0.00559538185028341,65.1,1.4,273375,2.5,91725,69.1,541300,51.2,1.9,64116,0.462836656406916,38.9,535799,22.1,509.033612655145,3.437
2008,16005,ID,0.4213644779945877,0.5513744480843185,REPUBLICAN,0.5513744480843185,-0.13000997008973075,0.8943930894630112,0.01032366806246872,"Bannock County, Idaho",0.905595703608375,0.00311834876008514,0.00968915507597881,0.0377171707172202,67.5,38702,6.4,3.1,71308.091035764,28.6,30142.6265675801,68.1,1.3,2.72,0.287240105540897,30.6,80812,17.3,72.6734239982074,3.24878398450113
2016,16005,ID,0.309492458702418,0.514124970074216,DEMOCRAT,0.309492458702418,-0.204632511371798,0.8926303854875284,0.00762471655328798,"Bannock County, Idaho",0.884245706768432,0.00331843985920334,0.0175403249700748,0.0395249890372969,59.7,1.8,35939,3.7,63462.16875,71.1,191451.875,64.7,1.7,2.73,0.27608271410343,34,84377,17.1,75.879392871068,3.2012985006815087
2008,16019,ID,0.27376927319377503,0.7034026329041076,REPUBLICAN,0.7034026329041076,-0.4296333597103326,0.8787291330102316,0.04331717824448034,"Bonneville County, Idaho",0.944449488071821,0.0054168558026933,0.0168860644575579,0.004075250920462,68.7,47605,4.1,2.7,75352.9145378542,27.3,37485.8290757083,71.6,2,2.77,0.273557238248306,31.9,99135,20.5,53.1249201763321,3.24878398450113
2008,16027,ID,0.31359150764249916,0.6654422065186938,REPUBLICAN,0.6654422065186938,-0.35185069887619463,0.893128263365139,0.0014689000530779,"Canyon County, Idaho",0.918907898814281,0.00336524608701798,0.0116397283882157,0.00378929971349197,67,81653,5.5,4.9,63609.9256850906,28.2,65459.2382721784,71.7,2.4,2.85,0.162023460410557,31.1,183939,23.9,313.156567326997,3.24878398450113
2012,16027,ID,0.3005901044030867,0.671342109244969,DEMOCRAT,0.3005901044030867,-0.37075200484188225,0.8902822476232752,0.00506787999852032,"Canyon County, Idaho",0.904666611652088,0.00474500742696815,0.00963442812345272,0.00604988446938439,65,5,82694,6.2,56920.9385888502,31.8,59567.3410278746,73.4,2.4,2.99,0.195448654547935,32.6,193888,22.6,330.094762534845,3.5565434508816116
2024,16027,ID,0.2540730476096209,0.7201326338711274,DEMOCRAT,0.2540730476096209,-0.46605958626150645,0.8498525831019005,3.1894948929185433e-4,"Canyon County, Idaho",0.705978448211261,0.00986916055932737,0.0107796412031833,0.0111992866028206,66.5,2.8,130621,3.1,86018,76.8,413100,58.4,0.9,27320,0.230678272104841,35.3,266892,25.8,454.384239161009,3.437
2008,16055,ID,0.35716592391655366,0.619824969321191,REPUBLICAN,0.619824969321191,-0.26265904540463736,0.9015479970688812,0.00541951636541279,"Kootenai County, Idaho",0.953104200763775,0.0022185851973086,0.0038916166575741,0.00902709583560647,65.9,67398,3.9,3.5,73106.2772875058,27.9,55889.8490478402,71.2,2.4,2.57,0.228434836832259,38.3,137475,20.9,110.498913694179,3.24878398450113
2012,16055,ID,0.31508658153373004,0.6582369459116133,DEMOCRAT,0.31508658153373004,-0.34315036437788327,0.8848670856270603,0.00584595898085448,"Kootenai County, Idaho",0.940881024466658,0.00145409077179204,0.0111410046573052,0.0143301699249071,62.6,1.4,63036,6.5,64201.2848432056,31.1,52743.1293554007,68.7,1.5,2.52,0.236489955883432,39.5,142357,21.1,114.422941311236,3.5565434508816116
2012,16083,ID,0.2679624760144979,0.7026153080804491,DEMOCRAT,0.2679624760144979,-0.43465283206595123,0.895047101658672,0.00838004970236375,"Twin Falls County, Idaho",0.915948851708124,0.0018830714422037,0.0131433297283542,0.00893186589477702,62,7.4,35135,3,55811.4220383275,31.3,26111.9925958188,72.4,1.8,2.78,0.152124331415885,35.4,78595,17.6,40.9089320190241,3.5565434508816116
2008,17019,IL,0.577552499910866,0.4025409124942063,REPUBLICAN,0.4025409124942063,0.17501158741665968,0.7852247551607761,0.05054144149740149,"Champaign County, Illinois",0.766598153235968,0.115732611704435,0.078792166745853,0.00203474560515607,64.5,97665,2.7,3.2,64251.1960055736,45.2,62496.8323269856,55,2.7,2.24,0.42287707907723,28.1,193636,16.9,194.359516753295,3.1732308685824986
2012,17019,IL,0.5210760729463112,0.4506438315956048,DEMOCRAT,0.5210760729463112,0.07043224135070641,0.7831320569464899,0.0523907707412862,"Champaign County, Illinois",0.743855644542396,0.122262342824534,0.0969076526495996,0.00160373088805368,65.6,2,103196,4.3,63523.2469512195,45,60297.4303135888,55.7,1.3,2.34,0.430919510289138,29.2,203276,18.1,204.035536406158,3.4828696473551632
2016,17019,IL,0.5471799013402017,0.3641681582049155,DEMOCRAT,0.5471799013402017,0.18301174313528618,0.7728149407069338,0.07779708595107605,"Champaign County, Illinois",0.72478996636583,0.132838176941642,0.105115176639366,0.00158814695397253,63.7,1.3,106361,2.3,65959.8229166667,53.6,211632.291666667,52.9,2.8,2.35,0.458497071407801,29.9,208419,18,209.197753115149,2.992108132666969
2024,17019,IL,0.6063116062557908,0.36799098023018273,DEMOCRAT,0.6063116062557908,0.2383206260256081,0.7109773263334094,0.02527010575972,"Champaign County, Illinois",0.61771214932148,0.132440882593915,0.127473231186492,0.00462391818207502,61.5,1.5,106229,1.6,62431,52.7,225200,34.2,0.9,21992,0.477772887323944,30.5,212374,17.3,213.167530887667,3.487
2008,17031,IL,0.7621286139756142,0.22818421439218217,REPUBLICAN,0.22818421439218217,0.533944399583432,0.7281701628423688,0.17528516499190408,"Cook County, Illinois",0.561999968269941,0.251994271968911,0.0574657806425488,0.00238806466283791,67,2546220,3.7,5.3,79730.7895959127,38.9,1734101.58151417,61.7,1.9,2.68,0.324473196637278,35.9,5294664,32.4,5601.30027126676,3.1732308685824986
2012,17031,IL,0.7399777390799449,0.24634258253516983,DEMOCRAT,0.7399777390799449,0.4936351565447751,0.7165551772784109,0.17522967009858384,"Cook County, Illinois",0.571364070199075,0.242193460159718,0.0652559921901627,0.00245194788114963,66.6,0.2,2433663,8,71466.5635888502,42.9,1513744.93466899,61,2.1,2.66,0.348996906453573,35.6,5231351,31.6,5534.32054902665,3.4828696473551632
2016,17031,IL,0.7467501152359267,0.2099897387908451,DEMOCRAT,0.7467501152359267,0.5367603764450817,0.6951808561925756,0.18858500434770625,"Cook County, Illinois",0.561056896522897,0.235180788926836,0.0713925379826152,0.00278812391431227,66.1,0.2,2553709,4.8,78685.2791666667,56,307161.666666667,59.9,2.1,2.6,0.37722487012854,36.5,5203499,33.2,5504.85552251027,2.992108132666969
2024,17031,IL,0.6963225487786637,0.28080081222024017,DEMOCRAT,0.6963225487786637,0.41552173655842356,0.6220734865181927,0.1403021075026728,"Cook County, Illinois",0.431563436001541,0.214734177732987,0.0836532971662772,0.0121525476414715,66.9,0.2,2670228,4.2,82764,58,335800,38.6,0.9,633946,0.442745233946139,38.4,5182617,32.1,5482.76415802244,3.487
2016,17037,IL,0.46940366972477066,0.43786697247706424,DEMOCRAT,0.46940366972477066,0.03153669724770641,0.8788889907415895,0.00940507837565313,"DeKalb County, Illinois",0.829643731823052,0.0707561610286239,0.0233334608908618,0.00111931731210776,70.6,1.8,55997,4,77688.0520833333,58.1,220674.166666667,63.7,5.3,2.72,0.318113784766197,30.9,104528,25.8,165.572107330608,2.992108132666969
2008,17043,IL,0.5471597447682027,0.4393250281716762,REPUBLICAN,0.4393250281716762,0.10783471659652655,0.8553998604899266,0.06492142300274917,"DuPage County, Illinois",0.804760308126139,0.0455977681488359,0.099397331407545,0.00177856012930293,72.9,501528,2.1,4,112526.142591732,24.3,374554.454249884,70.7,2,2.71,0.450020782904227,38.3,930528,29.3,2840.56694146486,3.1732308685824986
2012,17043,IL,0.4973085102934834,0.48630319712575326,DEMOCRAT,0.4973085102934834,0.011005313167730124,0.8660579625694111,0.05570885034619867,"DuPage County, Illinois",0.803311899843425,0.0473842844781231,0.103038081352433,0.00146661537284466,70.7,0.2,475271,5.9,107209.433797909,26.4,336879.359756098,71.3,1.5,2.74,0.464108403298315,38.9,927987,28.9,2832.8101833681,3.4828696473551632
2016,17043,IL,0.5332055255860382,0.3881227420825666,DEMOCRAT,0.5332055255860382,0.1450827835034716,0.8250597875418099,0.0714487029108347,"DuPage County, Illinois",0.768353332587307,0.0494077695810486,0.115422523693521,0.00114056003649792,69.1,0.3,490593,2.9,111264.858333333,71.6,393125,68.3,1.5,2.68,0.486037950484256,39,929368,29.2,2837.02587913025,2.992108132666969
2024,17043,IL,0.549734942501565,0.41858291637665745,DEMOCRAT,0.549734942501565,0.1311520261249075,0.7442820766698848,0.0535635255055095,"DuPage County, Illinois",0.64011643913089,0.0465372376864979,0.139003480795867,0.00467591891090144,67.7,0.2,492962,2.9,110686,73.4,409100,55.3,1,116485,0.528262929970469,40.7,937142,28.7,2860.75710205202,3.487
2008,17089,IL,0.5522842849678478,0.4343685171677039,REPUBLICAN,0.4343685171677039,0.11791576780014384,0.8800041755832768,0.02771543399968683,"Kane County, Illinois",0.753005936021782,0.0538733871968698,0.0312680390638699,5.8513059050906e-4,71.6,253910,1.9,3.9,97341.6209939619,23.8,182702.150487692,73.9,3.3,3.04,0.317413978890015,32.5,507579,29.2,976.028097966834,3.1732308685824986
2012,17089,IL,0.497307891346715,0.48631373801213373,DEMOCRAT,0.497307891346715,0.010994153334581258,0.9025877002142734,0.02377531668951702,"Kane County, Illinois",0.734716844629627,0.0543113991352895,0.0353807845936837,0.00461829672317206,70.1,0.5,248321,6.8,88539.4207317073,24.5,176672.018728223,75.5,2.7,3.03,0.316233923804902,35.4,522487,29,1004.69482153989,3.4828696473551632
2016,17089,IL,0.5201089737800656,0.4150937716367139,DEMOCRAT,0.5201089737800656,0.1050152021433517,0.8985928970320638,0.01900843948045429,"Kane County, Illinois",0.703895884073235,0.0562876729074786,0.0400966683279576,0.00452309978089766,68.5,0.5,262109,4.2,96115.13125,71.6,304933.958333333,74.1,2.5,3,0.336607801776988,37.2,531715,29.7,1022.43942344036,2.992108132666969
2024,17089,IL,0.5371755527123391,0.4440487800513568,DEMOCRAT,0.5371755527123391,0.0931267726609823,0.8228097538983963,0.0191529509287436,"Kane County, Illinois",0.572519611437302,0.0477104474689873,0.0477046892784411,0.0128945080297967,69.7,0.5,281603,2.2,103970,75.7,352100,54.8,1.1,61632,0.378298921469783,39.3,520997,27.7,1001.82968750958,3.487
2008,17091,IL,0.5154531822725759,0.4691561146284572,REPUBLICAN,0.4691561146284572,0.04629706764411867,0.891442570221042,0.0348580618618394,"Kankakee County, Illinois",0.800531442181224,0.155913405140237,0.00306601258398208,6.5763748178166e-4,68.5,54478,2.9,6.3,73819.1244774733,31.1,40180.9173246633,66.4,1.7,2.72,0.161417928181043,34.3,112524,23.9,166.315165859857,3.1732308685824986
2012,17091,IL,0.4745215232151882,0.5083829572172537,DEMOCRAT,0.4745215232151882,-0.03386143400206548,0.913556786479602,0.01811345166376905,"Kankakee County, Illinois",0.811234961075725,0.146735668789809,0.0119869072894551,0.0017515923566879,63.4,1.8,50848,6.2,70821.400261324,30.7,39157.7155923345,67.3,2.8,2.61,0.162591587516961,37,113040,24.2,167.077835384436,3.4828696473551632
2016,17091,IL,0.4010358313074728,0.531212345418032,DEMOCRAT,0.4010358313074728,-0.1301765141105592,0.8836138066576588,0.02786307988371617,"Kankakee County, Illinois",0.790106174096429,0.157315831575885,0.00929932368555014,0.00358155770489419,60.4,1.9,50444,2.5,71956.2895833333,68.4,183458.333333333,67.7,1.9,2.66,0.191243316431562,38.2,110008,24.5,162.596412906679,2.992108132666969
2008,17097,IL,0.5925745139666673,0.3963323916350445,REPUBLICAN,0.3963323916350445,0.19624212233162275,0.8600773590600651,0.04694364638413469,"Lake County, Illinois",0.761912715645804,0.0631115315676964,0.0591519721300914,0.00171660446373305,72.9,360816,2.6,4.6,114812.220157919,21.6,272225.824431026,74,2.2,2.94,0.409779402248374,35.2,712453,31.5,1606.07474837329,3.1732308685824986
2012,17097,IL,0.5348199782255568,0.4513640332112434,DEMOCRAT,0.5348199782255568,0.08345594501431342,0.8545998582947353,0.0435011740456853,"Lake County, Illinois",0.814778100609582,0.0715988719876944,0.0638266962912323,0.00188286902523785,70.1,0.3,336123,6,101820.744773519,25.4,247182.480400697,73.4,2,2.83,0.425316685604676,37.4,702120,29.4,1582.7811832189,3.4828696473551632
2016,17097,IL,0.5637025566684238,0.3616466789667897,DEMOCRAT,0.5637025566684238,0.20205587770163413,0.8504016903889791,0.03880869948206749,"Lake County, Illinois",0.754606733262499,0.0666185902222753,0.0747773619686877,0.00171539029396328,70.1,0.2,354666,3.8,108963.766666667,73,346081.041666667,72.3,1.8,2.81,0.444892582305995,38.5,703047,30.5,1584.87090884535,2.992108132666969
2024,17097,IL,0.593870310987318,0.3872530257660503,DEMOCRAT,0.593870310987318,0.2066172852212677,0.7580457488603852,0.0366593202009555,"Lake County, Illinois",0.610967932268677,0.0716764727165449,0.0889544171755237,0.00939182080812241,67.9,0.2,360583,3.4,107758,74.7,368400,55,1.5,83741,0.490832940163724,39.5,718604,28.8,1619.94087817729,3.487
2016,17099,IL,0.3928794001165994,0.5365378043141749,DEMOCRAT,0.3928794001165994,-0.14365840419757547,0.9272459261353312,7.875128728065747e-4,"LaSalle County, Illinois",0.945933732217422,0.0276658050288317,0.00584768894271615,9.2189222899079e-4,60.7,3.8,50172,4.9,75317.5083333333,72.1,160788.125,67.1,2.3,2.39,0.190434367048551,42.6,110642,24.4,97.4713442631234,2.992108132666969
2008,17111,IL,0.5190567826061981,0.4656130625843697,REPUBLICAN,0.4656130625843697,0.053443720021828456,0.9004036701716359,0.02881705765238092,"McHenry County, Illinois",0.907620174428275,0.0121767129779281,0.0274948923710383,8.0341199029629e-4,72.8,167258,2.8,4,116370.843009754,14.9,135939.082675337,75,1.4,2.89,0.32736007616753,36,318641,33.6,528.227212159474,3.1732308685824986
2012,17111,IL,0.4467663847464212,0.5349361943755416,DEMOCRAT,0.4467663847464212,-0.08816980962912041,0.9004190109759793,0.02548324614918372,"McHenry County, Illinois",0.926138668483993,0.0132989339434357,0.0264063995846111,0.00119424297003034,71.9,0.9,154098,7.1,105038.342770035,19.9,119579.858449477,75,1.4,2.81,0.33083294574027,38.6,308145,32.9,510.827465049636,3.4828696473551632
2016,17111,IL,0.4289453262786596,0.5051992945326279,DEMOCRAT,0.4289453262786596,-0.0762539682539683,0.9053162494909308,0.02147175840355878,"McHenry County, Illinois",0.926118226472619,0.0128239371473987,0.0276152753710049,8.2409349715313e-4,69.7,0.8,162313,2.8,106226.30625,77,283967.291666667,72.4,2.6,2.76,0.337353315150397,39.7,307004,32.4,508.935971961571,2.992108132666969
2024,17111,IL,0.46443558475009705,0.5172014320662053,DEMOCRAT,0.46443558475009705,-0.05276584731610823,0.8265872968055238,0.01659296034318628,"McHenry County, Illinois",0.773897879155207,0.0151823496086518,0.0349444073439908,0.00583620026649027,68.8,0.5,169336,2.6,101811,82.8,328900,57.3,1.9,39050,0.356689745169826,41.1,315959,31.2,523.781125864829,3.487
2008,17113,IL,0.49754455445544554,0.4853729372937294,REPUBLICAN,0.4853729372937294,0.012171617161716164,0.8874358151476252,0.00984549789106913,"McLean County, Illinois",0.864608162228218,0.0658810148943121,0.029171556824644,8.2275647618241e-4,71.2,88295,2.7,4.2,84894.5494658616,31.9,62455.9312587088,59.7,0.9,2.47,0.399072397729816,31,165298,16.2,139.686534926014,3.1732308685824986
2012,17113,IL,0.43447984519364424,0.5443705540868333,DEMOCRAT,0.43447984519364424,-0.10989070889318908,0.8910896600866206,0.01754678958326374,"McLean County, Illinois",0.845432752305826,0.0767873416105084,0.0454315914117053,4.4694423645091e-4,70,1.3,90881,4.2,85086.2216898955,34.1,59327.6306620209,62.7,1.7,2.49,0.436053769996806,32.7,172281,17.9,145.58758075469,3.4828696473551632
2008,17119,IL,0.5374959091121605,0.4455327504792183,REPUBLICAN,0.4455327504792183,0.09196315863294219,0.9298321001929792,0.01629776628409366,"Madison County, Illinois",0.891083938256776,0.0815247801013138,0.00749035728407404,0.00259998955527869,65.2,130362,3.4,3.9,74752.5452856479,25.5,116575.348351138,68.3,2.9,2.42,0.230169749630492,37.4,268078,24.8,374.550530678921,3.1732308685824986
2012,17119,IL,0.4811019571660693,0.49486825667698187,DEMOCRAT,0.4811019571660693,-0.013766299510912572,0.9083424807903404,0.01759540259572544,"Madison County, Illinois",0.884307701496549,0.0712475222391865,0.0110122702821754,0.0019672767588835398,64.4,0.9,125746,5.8,70800.8536585366,27.2,107212.173344948,66,2.4,2.44,0.251354744911446,38.7,267883,25.1,374.278082535163,3.4828696473551632
2016,17119,IL,0.3885957028399358,0.5414851857826531,DEMOCRAT,0.3885957028399358,-0.15288948294271737,0.9185237166567388,0.0143613679202944,"Madison County, Illinois",0.87913861807126,0.0881400065472853,0.0119243374636419,0.00112507948931174,62.2,0.6,123906,4.3,73429.1979166667,71.8,180444.375,63.3,2.1,2.47,0.263703639962138,40.4,265759,24.7,371.310493523152,2.992108132666969
2012,17161,IL,0.6022671342438785,0.3835055986218777,DEMOCRAT,0.6022671342438785,0.21876153562200074,0.917243482238146,0.01588656807440158,"Rock Island County, Illinois",0.824694656747391,0.094936150877883,0.018805482276189,0.00212943434357135,62.6,1.4,67405,5.3,68927.0034843206,30.5,58598.9111498258,61.8,2.2,2.33,0.202744599240813,40.3,147457,18.7,344.913298949623,3.4828696473551632
2024,17161,IL,0.537773015222667,0.4421979892212172,DEMOCRAT,0.537773015222667,0.09557502600144974,0.8808660376778635,0.00602354098159132,"Rock Island County, Illinois",0.701200159741051,0.130343092951076,0.0257127043179127,0.00611640078189041,60.4,0.4,66445,2.3,67098,72.6,151600,37.5,1.9,22283,0.264514881315907,40.3,142731,19.9,333.858820350195,3.487
2008,17163,IL,0.6056750222674641,0.3813939432497773,REPUBLICAN,0.3813939432497773,0.22428107901768674,0.9009388125506952,0.04700487475806905,"St. Clair County, Illinois",0.671307822227983,0.284302549458426,0.0127225104940696,0.00191771734447617,66.9,121389,6.5,4.8,69948.1305155597,32.7,102518.527635857,67.7,1.7,2.48,0.238986133749085,35.7,262291,22.1,398.752391530621,3.1732308685824986
2012,17163,IL,0.563214638474545,0.4195754440593977,DEMOCRAT,0.563214638474545,0.14363919441514733,0.9097129334293652,0.03326816887882841,"St. Clair County, Illinois",0.651105788185585,0.302088834998401,0.0111471483087727,0.00117906106569267,62.5,0.5,116038,5.8,63701.3175087108,34.4,89817.4194250871,66.4,1.8,2.65,0.251434712157357,37.2,268858,24,408.735985916939,3.4828696473551632
2016,17163,IL,0.5038646541715044,0.4466495272847902,DEMOCRAT,0.5038646541715044,0.05721512688671421,0.8883736067040924,0.03811732161744366,"St. Clair County, Illinois",0.641610753580277,0.295967026819253,0.017023203772278,0.00270970737443817,63.9,0.6,121216,3.6,65870.7145833333,63.3,173892.291666667,64.5,2.8,2.47,0.280187428365957,38.7,262759,25,399.463876557696,2.992108132666969
2024,17163,IL,0.5287757789966823,0.45031760057351494,DEMOCRAT,0.5287757789966823,0.07845817842316732,0.8394231944274716,0.01767892785856857,"St. Clair County, Illinois",0.59762133235649,0.284635813799776,0.0195939462231584,0.00152499114071726,65.2,0.6,120016,3.6,79292,68.7,202200,43.8,1.2,33981,0.341589290930857,40.5,251149,24.2,381.813574924508,3.487
2008,17167,IL,0.5138838802740714,0.4702588452137677,REPUBLICAN,0.4702588452137677,0.043625035060303685,0.9291538991306432,0.01305532543492798,"Sangamon County, Illinois",0.855575221238938,0.112817750416827,0.012127741439015,6.9770424522252e-4,70.9,101994,14,4.5,78160.4807245704,24.8,89102.977241059,62.2,2.4,2.36,0.292577240481761,38.7,194925,18.8,224.489881890382,3.1732308685824986
2012,17167,IL,0.4465359449399239,0.5326256402642714,DEMOCRAT,0.4465359449399239,-0.08608969532434751,0.9221519771910252,0.01142514772116854,"Sangamon County, Illinois",0.834306045535979,0.12090570128117,0.0157423809786672,0.00229335929462892,67,1.5,97234,5.4,76019.6907665505,29.2,79726.2979094077,60.8,2.2,2.37,0.338719501008989,39.9,199271,18.8,229.495053247035,3.4828696473551632
2016,17167,IL,0.4158356459597654,0.5077002836144064,DEMOCRAT,0.4158356459597654,-0.09186463765464103,0.9093899618929746,0.01328860371950623,"Sangamon County, Illinois",0.822267454518757,0.13161079296604,0.0180659142577937,7.240542990091e-4,63.4,1.3,93345,4.1,70476.8291666667,70.4,183851.458333333,60.7,1.9,2.33,0.356739608864943,40,197499,19.9,227.454288487719,2.992108132666969
2008,17197,IL,0.5600377068640459,0.42803226031701697,REPUBLICAN,0.42803226031701697,0.1320054465470289,0.8997188461493122,0.04041365570736423,"Will County, Illinois",0.787563298619727,0.105512137037749,0.0375511858076016,0.00106886390631584,72.9,346862,3,5,111741.718532281,14.8,271030.92893636803,77.7,1.9,3.08,0.304808155874087,32.8,681097,34.6,813.80197945239,3.1732308685824986
